ID;Orden;Cliente;Tipo;Concepto;Oficina;Tráfico;Partner;Factura;Fecha factura;Moneda;Neto;IVA;Neto (local);IVA (local);Fecha económica;Fecha booking;No. asiento;Actualizado
1984;CGL26013916;JOINT PRODUCTION;income;IEX01;1000;sea;C0069 JOINT PRODUCTION;;30/01/2026;MXN;19.049,00;3.047,84;19.049,00;3.047,84;11/01/2026;11/01/2026;1-003655;02/02/2026 19:22
1983;CGL26013916;JOINT PRODUCTION;income;PT01;1000;sea;C0069 JOINT PRODUCTION;;30/01/2026;MXN;262.202,00;0;262.202,00;0;11/01/2026;11/01/2026;1-003655;02/02/2026 19:22
1980;CGL26013916;JOINT PRODUCTION;income;IAT02;1000;sea;C0069 JOINT PRODUCTION;;30/01/2026;MXN;65.506,00;10.480,96;65.506,00;10.480,96;11/01/2026;11/01/2026;1-003655;02/02/2026 19:22
1979;CGL26013916;JOINT PRODUCTION;payable;CAD02;1000;sea;P0121 CORPORATIVO ADUANAL ROBLES;51901 - FACMZO;30/01/2026;MXN;4.340,00;694,4;4.340,00;694,4;11/01/2026;11/01/2026;8521;02/02/2026 19:22
1978;CGL26013916;JOINT PRODUCTION;income;IAD02;1000;sea;C0069 JOINT PRODUCTION;;30/01/2026;MXN;7.200,00;1.152,00;7.200,00;1.152,00;11/01/2026;11/01/2026;1-003655;02/02/2026 19:22
1977;CGL26013916;JOINT PRODUCTION;payable;CEX01;1000;sea;P0992 COMPROBADOS CORPORATIVO ADUANAL ROBLES;C51901 - FACMZO;30/01/2026;MXN;16.565,04;2.650,41;16.565,04;2.650,41;11/01/2026;11/01/2026;8522;02/02/2026 19:22
1976;CGL26013916;JOINT PRODUCTION;income;IEX04;1000;sea;C0069 JOINT PRODUCTION;;30/01/2026;MXN;675;108;675;108;11/01/2026;11/01/2026;1-003655;02/02/2026 19:22
1975;CGL26013916;JOINT PRODUCTION;payable;CAT02;1000;sea;P0992 COMPROBADOS CORPORATIVO ADUANAL ROBLES;C51901 - FACMZO;30/01/2026;MXN;56.962,56;9.114,01;56.962,56;9.114,01;11/01/2026;11/01/2026;8522;02/02/2026 19:22
1964;CGL26013962;JOINT PRODUCTION;income;IAD10;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;13.400,00;2.144,00;13.400,00;2.144,00;21/01/2026;21/01/2026;2-003654;02/02/2026 19:22
1963;CGL26013962;JOINT PRODUCTION;income;IAD02;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;8.000,00;1.280,00;8.000,00;1.280,00;21/01/2026;21/01/2026;2-003654;02/02/2026 19:22
1962;CGL26013958;JOINT PRODUCTION;payable;PT01;2000;road;P0997 TESORERIA DE LA FEDERACION;26 24 1780 6000053;30/01/2026;MXN;1.377,00;0;1.377,00;0;20/01/2026;20/01/2026;8520;02/02/2026 19:22
1956;CGL26013994;NAPS-GUANAJUATO;income;IAD02;1000;air;C0051 NAPS-GUANAJUATO;;30/01/2026;MXN;7.200,00;1.152,00;7.200,00;1.152,00;26/01/2026;26/01/2026;1-003653;02/02/2026 19:22
1952;CGL26013994;NAPS-GUANAJUATO;income;PT01;1000;air;C0051 NAPS-GUANAJUATO;;30/01/2026;MXN;1.307,00;0;1.307,00;0;26/01/2026;26/01/2026;1-003653;02/02/2026 19:22
1951;CGL26013994;NAPS-GUANAJUATO;income;IAT02;1000;air;C0051 NAPS-GUANAJUATO;;30/01/2026;MXN;9.551,95;1.528,31;9.551,95;1.528,31;26/01/2026;26/01/2026;1-003653;02/02/2026 19:22
1950;CGL26013994;NAPS-GUANAJUATO;income;ITR02;1000;air;C0051 NAPS-GUANAJUATO;;30/01/2026;MXN;17.750,00;2.840,00;17.750,00;2.840,00;26/01/2026;26/01/2026;1-003653;02/02/2026 19:22
1949;CGL26013994;NAPS-GUANAJUATO;income;ITR03;1000;air;C0051 NAPS-GUANAJUATO;;30/01/2026;MXN;1.500,00;240;1.500,00;240;26/01/2026;26/01/2026;1-003653;02/02/2026 19:22
1948;CGL26013994;NAPS-GUANAJUATO;payable;PT01;1000;air;P0997 TESORERIA DE LA FEDERACION;26 85 1780 6000039;30/01/2026;MXN;1.307,00;0;1.307,00;0;26/01/2026;26/01/2026;8517;02/02/2026 19:22
1943;CGL25123870;NAPS-GUANAJUATO;income;IEX01;1000;air;C0002 NAPS-GUANAJUATO;;30/01/2026;MXN;810;129,6;810;129,6;16/12/2025;16/12/2025;1-003652;02/02/2026 19:22
1942;CGL25123870;NAPS-GUANAJUATO;income;IAD09;1000;air;C0002 NAPS-GUANAJUATO;;30/01/2026;MXN;1.800,00;288;1.800,00;288;16/12/2025;16/12/2025;1-003652;02/02/2026 19:22
1941;CGL25123870;NAPS-GUANAJUATO;income;IAD02;1000;air;C0002 NAPS-GUANAJUATO;;30/01/2026;MXN;6.000,00;960;6.000,00;960;16/12/2025;16/12/2025;1-003652;02/02/2026 19:22
1939;CGL25123870;NAPS-GUANAJUATO;income;PT01;1000;air;C0002 NAPS-GUANAJUATO;;30/01/2026;MXN;8.896,00;0;8.896,00;0;16/12/2025;16/12/2025;1-003652;02/02/2026 19:22
1936;CGL25123870;NAPS-GUANAJUATO;income;IAD03;1000;air;C0002 NAPS-GUANAJUATO;;30/01/2026;MXN;3.000,00;480;3.000,00;480;16/12/2025;16/12/2025;1-003652;02/02/2026 19:22
1932;CGL25123870;NAPS-GUANAJUATO;income;IAT02;1000;air;C0002 NAPS-GUANAJUATO;;30/01/2026;MXN;9.603,00;1.536,48;9.603,00;1.536,48;16/12/2025;16/12/2025;1-003652;02/02/2026 19:22
1928;CGL26013947;NAPS-GUANAJUATO;income;IAT02;1000;air;C0051 NAPS-GUANAJUATO;;30/01/2026;MXN;1.500,00;240;1.500,00;240;19/01/2026;19/01/2026;1-003651;02/02/2026 19:22
1927;CGL26013947;NAPS-GUANAJUATO;income;IAT02;1000;air;C0051 NAPS-GUANAJUATO;;30/01/2026;MXN;8.186,67;1.309,87;8.186,67;1.309,87;19/01/2026;19/01/2026;1-003651;02/02/2026 19:22
1926;CGL26013947;NAPS-GUANAJUATO;income;IAD02;1000;air;C0051 NAPS-GUANAJUATO;;30/01/2026;MXN;3.000,00;480;3.000,00;480;19/01/2026;19/01/2026;1-003651;02/02/2026 19:22
1925;CGL26013947;NAPS-GUANAJUATO;income;ITR03;1000;air;C0051 NAPS-GUANAJUATO;;30/01/2026;MXN;1.500,00;240;1.500,00;240;19/01/2026;19/01/2026;1-003651;02/02/2026 19:22
1922;CGL26013947;NAPS-GUANAJUATO;income;PT01;1000;air;C0051 NAPS-GUANAJUATO;;30/01/2026;MXN;845;0;845;0;19/01/2026;19/01/2026;1-003651;02/02/2026 19:22
1920;CGL26013947;NAPS-GUANAJUATO;income;ITR02;1000;air;C0051 NAPS-GUANAJUATO;;30/01/2026;MXN;14.750,00;2.360,00;14.750,00;2.360,00;19/01/2026;19/01/2026;1-003651;02/02/2026 19:22
1919;CGL26013947;NAPS-GUANAJUATO;income;IAD02;1000;air;C0051 NAPS-GUANAJUATO;;30/01/2026;MXN;7.200,00;1.152,00;7.200,00;1.152,00;19/01/2026;19/01/2026;1-003651;02/02/2026 19:22
1915;CGL26013943;JOINT PRODUCTION;income;IAD10;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;13.400,00;2.144,00;13.400,00;2.144,00;16/01/2026;16/01/2026;2-003650;02/02/2026 19:21
1914;CGL26013943;JOINT PRODUCTION;income;IAD02;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;8.000,00;1.280,00;8.000,00;1.280,00;16/01/2026;16/01/2026;2-003650;02/02/2026 19:21
1910;CGL25123830;JOINT PRODUCTION;income;IAD09;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;5.600,00;896;5.600,00;896;08/12/2025;08/12/2025;2-003649;02/02/2026 19:21
1893;CGL25123830;JOINT PRODUCTION;income;IAD02;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;56.000,00;8.960,00;56.000,00;8.960,00;08/12/2025;08/12/2025;2-003649;02/02/2026 19:21
1889;CGL25123830;JOINT PRODUCTION;income;IAD10;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;93.800,00;15.008,00;93.800,00;15.008,00;08/12/2025;08/12/2025;2-003649;02/02/2026 19:21
1857;CGL26013915;NAPS-GUANAJUATO;income;IAD02;2000;road;C0002 NAPS-GUANAJUATO;;30/01/2026;MXN;4.500,00;720;4.500,00;720;07/01/2026;07/01/2026;2-003648;02/02/2026 19:21
1856;CGL26013915;NAPS-GUANAJUATO;income;IAD09;2000;road;C0002 NAPS-GUANAJUATO;;30/01/2026;MXN;1.800,00;288;1.800,00;288;07/01/2026;07/01/2026;2-003648;02/02/2026 19:21
1855;CGL26013915;NAPS-GUANAJUATO;income;PT01;2000;road;C0002 NAPS-GUANAJUATO;;30/01/2026;MXN;31.812,00;0;31.812,00;0;07/01/2026;07/01/2026;2-003648;02/02/2026 19:21
1850;CGL26013950;JOINT PRODUCTION;income;IAD09;1000;air;C0069 JOINT PRODUCTION;;30/01/2026;MXN;3.000,00;480;3.000,00;480;20/01/2026;20/01/2026;1-003647;02/02/2026 19:21
1849;CGL26013950;JOINT PRODUCTION;income;IAD02;1000;air;C0069 JOINT PRODUCTION;;30/01/2026;MXN;7.200,00;1.152,00;7.200,00;1.152,00;20/01/2026;20/01/2026;1-003647;02/02/2026 19:21
1848;CGL26013950;JOINT PRODUCTION;income;PT01;1000;air;C0069 JOINT PRODUCTION;;30/01/2026;MXN;1.307,00;0;1.307,00;0;20/01/2026;20/01/2026;1-003647;02/02/2026 19:21
1846;CGL26013950;JOINT PRODUCTION;income;IAT02;1000;air;C0069 JOINT PRODUCTION;;30/01/2026;MXN;6.534,15;1.045,46;6.534,15;1.045,46;20/01/2026;20/01/2026;1-003647;02/02/2026 19:21
1844;CGL26013977;JOINT PRODUCTION;income;IAD02;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;7.400,00;1.184,00;7.400,00;1.184,00;23/01/2026;23/01/2026;2-003646;02/02/2026 19:21
1842;CGL26013977;JOINT PRODUCTION;income;PT01;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;383;0;383;0;23/01/2026;23/01/2026;2-003646;02/02/2026 19:21
1840;CGL25123868;JOINT PRODUCTION;income;IAD10;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;67.000,00;10.720,00;67.000,00;10.720,00;16/12/2025;16/12/2025;2-003645;02/02/2026 19:21
1831;CGL25123868;JOINT PRODUCTION;income;IAD02;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;40.000,00;6.400,00;40.000,00;6.400,00;16/12/2025;16/12/2025;2-003645;02/02/2026 19:21
1826;CGL26013911;JOINT PRODUCTION;income;IAD10;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;53.600,00;8.576,00;53.600,00;8.576,00;06/01/2026;06/01/2026;2-003644;02/02/2026 19:21
1818;CGL26013911;JOINT PRODUCTION;income;IAD02;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;32.000,00;5.120,00;32.000,00;5.120,00;06/01/2026;06/01/2026;2-003644;02/02/2026 19:21
1817;CGL26013910;JOINT PRODUCTION;income;IAD10;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;26.800,00;4.288,00;26.800,00;4.288,00;06/01/2026;06/01/2026;2-003643;02/02/2026 19:21
1816;CGL26013910;JOINT PRODUCTION;income;IAD02;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;16.000,00;2.560,00;16.000,00;2.560,00;06/01/2026;06/01/2026;2-003643;02/02/2026 19:21
1807;CGL26013912;JOINT PRODUCTION;income;IAD10;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;53.600,00;8.576,00;53.600,00;8.576,00;06/01/2026;06/01/2026;2-003642;02/02/2026 19:21
1806;CGL26013912;JOINT PRODUCTION;payable;PT01;2000;road;P0997 TESORERIA DE LA FEDERACION;26 24 1780 6000049;30/01/2026;MXN;6.897,00;0;6.897,00;0;06/01/2026;06/01/2026;8503;02/02/2026 19:21
1805;CGL26013912;JOINT PRODUCTION;income;IAD02;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;32.000,00;5.120,00;32.000,00;5.120,00;06/01/2026;06/01/2026;2-003642;02/02/2026 19:21
1803;CGL26013912;JOINT PRODUCTION;income;PT01;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;6.897,00;0;6.897,00;0;06/01/2026;06/01/2026;2-003642;02/02/2026 19:21
1787;CGL25123863;MEGALUMINIO SERVICIOS;income;ITR02;1000;sea;C0012 MEGALUMINIO SERVICIOS;;30/01/2026;USD;100;0;1.725,32;0;16/12/2025;16/12/2025;1-003641;02/02/2026 19:21
1786;CGL25123863;MEGALUMINIO SERVICIOS;income;ITR03;1000;sea;C0012 MEGALUMINIO SERVICIOS;;30/01/2026;USD;109;0;1.880,60;0;16/12/2025;16/12/2025;1-003641;02/02/2026 19:21
1767;CGL26013955;NAPS-GUANAJUATO;payable;CAD02;2000;air;P0013 GRUPO CAMILI;65403;30/01/2026;MXN;4.000,00;640;4.000,00;640;20/01/2026;20/01/2026;8484;02/02/2026 19:21
1766;CGL26013955;NAPS-GUANAJUATO;income;IAT02;2000;air;C0002 NAPS-GUANAJUATO;;30/01/2026;MXN;1.570,00;251,2;1.570,00;251,2;20/01/2026;20/01/2026;2-003640;02/02/2026 19:21
1765;CGL26013955;NAPS-GUANAJUATO;payable;CAD07;2000;air;P0013 GRUPO CAMILI;65403;30/01/2026;MXN;1.000,00;160;1.000,00;160;20/01/2026;20/01/2026;8484;02/02/2026 19:21
1764;CGL26013955;NAPS-GUANAJUATO;payable;CAT02;2000;air;P0989 COMPROBADOS GRUPO CAMILI;C65403;30/01/2026;MXN;1.162,50;186;1.162,50;186;20/01/2026;20/01/2026;8485;02/02/2026 19:21
1763;CGL26013955;NAPS-GUANAJUATO;income;IAD09;2000;air;C0002 NAPS-GUANAJUATO;;30/01/2026;MXN;1.800,00;288;1.800,00;288;20/01/2026;20/01/2026;2-003640;02/02/2026 19:21
1762;CGL26013955;NAPS-GUANAJUATO;income;PT01;2000;air;C0002 NAPS-GUANAJUATO;;30/01/2026;MXN;383;0;383;0;20/01/2026;20/01/2026;2-003640;02/02/2026 19:21
1761;CGL26013955;NAPS-GUANAJUATO;income;IAD02;2000;air;C0002 NAPS-GUANAJUATO;;30/01/2026;MXN;6.000,00;960;6.000,00;960;20/01/2026;20/01/2026;2-003640;02/02/2026 19:21
1757;CGL25123820;NAPS-GUANAJUATO;income;PT01;2000;road;C0002 NAPS-GUANAJUATO;;30/01/2026;MXN;845;0;845;0;05/12/2025;05/12/2025;2-003639;02/02/2026 19:21
1755;CGL25123820;NAPS-GUANAJUATO;income;IAD02;2000;road;C0002 NAPS-GUANAJUATO;;30/01/2026;MXN;4.500,00;720;4.500,00;720;05/12/2025;05/12/2025;2-003639;02/02/2026 19:21
1754;CGL26013925;NAPS-GUANAJUATO;income;IAD02;2000;road;C0002 NAPS-GUANAJUATO;;30/01/2026;MXN;4.200,00;672;4.200,00;672;12/01/2026;12/01/2026;2-003638;02/02/2026 19:21
1752;CGL26013925;NAPS-GUANAJUATO;income;IAD03;2000;road;C0002 NAPS-GUANAJUATO;;30/01/2026;MXN;3.000,00;480;3.000,00;480;12/01/2026;12/01/2026;2-003638;02/02/2026 19:21
1751;CGL26013925;NAPS-GUANAJUATO;income;PT01;2000;road;C0002 NAPS-GUANAJUATO;;30/01/2026;MXN;383;0;383;0;12/01/2026;12/01/2026;2-003638;02/02/2026 19:21
1750;CGL26013925;NAPS-GUANAJUATO;income;IAT02;2000;road;C0002 NAPS-GUANAJUATO;;30/01/2026;MXN;2.137,00;341,92;2.137,00;341,92;12/01/2026;12/01/2026;2-003638;02/02/2026 19:21
1744;CGL25123887;JOINT PRODUCTION;income;IAD10;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;13.400,00;2.144,00;13.400,00;2.144,00;22/12/2025;22/12/2025;2-003637;02/02/2026 19:21
1743;CGL25123887;JOINT PRODUCTION;income;PT01;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;11.009,00;0;11.009,00;0;22/12/2025;22/12/2025;2-003637;02/02/2026 19:21
1741;CGL25123887;JOINT PRODUCTION;income;IAD02;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;8.000,00;1.280,00;8.000,00;1.280,00;22/12/2025;22/12/2025;2-003637;02/02/2026 19:21
1737;CGL25123829;JOINT PRODUCTION;income;IAD09;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;5.600,00;896;5.600,00;896;08/12/2025;08/12/2025;2-003636;02/02/2026 19:21
1734;CGL25123829;JOINT PRODUCTION;income;IAD10;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;80.400,00;12.864,00;80.400,00;12.864,00;08/12/2025;08/12/2025;2-003636;02/02/2026 19:21
1729;CGL25123829;JOINT PRODUCTION;income;IAD02;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;48.000,00;7.680,00;48.000,00;7.680,00;08/12/2025;08/12/2025;2-003636;02/02/2026 19:21
2399;CGL26013995;JOINT PRODUCTION;payable;CAD02;1000;air;P0013 GRUPO CAMILI;65396;29/01/2026;MXN;4.900,00;784;4.900,00;784;26/01/2026;26/01/2026;8518;02/03/2026 19:01
2398;CGL26013995;JOINT PRODUCTION;payable;CAT02;1000;air;P0989 COMPROBADOS GRUPO CAMILI;C65396;29/01/2026;MXN;37.780,29;6.044,85;37.780,29;6.044,85;26/01/2026;26/01/2026;8519;02/03/2026 19:01
1955;CGL26013994;NAPS-GUANAJUATO;payable;CTR06;1000;air;P0004 MARIA ELENA SUAREZ GARCIA;B ? 3768;29/01/2026;MXN;9.000,00;1.440,00;9.000,00;1.440,00;26/01/2026;26/01/2026;8470;02/02/2026 19:22
1954;CGL26013994;NAPS-GUANAJUATO;payable;CAT02;1000;air;P0989 COMPROBADOS GRUPO CAMILI;C65399;29/01/2026;MXN;8.306,05;1.328,97;8.306,05;1.328,97;26/01/2026;26/01/2026;8507;02/02/2026 19:22
1953;CGL26013994;NAPS-GUANAJUATO;payable;CAD02;1000;air;P0013 GRUPO CAMILI;65399;29/01/2026;MXN;4.970,00;795,2;4.970,00;795,2;26/01/2026;26/01/2026;8504;02/02/2026 19:22
1947;CGL26013995;JOINT PRODUCTION;payable;CAD02;1000;air;P0013 GRUPO CAMILI;65396;29/01/2026;MXN;4.900,00;784;4.900,00;784;26/01/2026;26/01/2026;8518;02/02/2026 19:22
1946;CGL26013995;JOINT PRODUCTION;payable;CAT02;1000;air;P0989 COMPROBADOS GRUPO CAMILI;C65396;29/01/2026;MXN;37.780,29;6.044,85;37.780,29;6.044,85;26/01/2026;26/01/2026;8519;02/02/2026 19:22
1843;CGL26013977;JOINT PRODUCTION;payable;PT01;2000;road;P0997 TESORERIA DE LA FEDERACION;26 24 1780 6000052;29/01/2026;MXN;383;0;383;0;23/01/2026;23/01/2026;8468;02/02/2026 19:21
1799;CGL26013930;GSI FABRIL;income;ITR02;2000;road;C0103 GSI FABRIL;;29/01/2026;USD;1.110,00;177,6;19.127,74;3.060,44;14/01/2026;14/01/2026;2-003624;02/02/2026 19:21
1795;CGL26013956;JOINT PRODUCTION;payable;CAT02;1000;air;P0989 COMPROBADOS GRUPO CAMILI;C65394;29/01/2026;MXN;8.203,87;1.312,62;8.203,87;1.312,62;21/01/2026;21/01/2026;8506;02/02/2026 19:21
1794;CGL26013956;JOINT PRODUCTION;payable;CAD02;1000;air;P0013 GRUPO CAMILI;65394;29/01/2026;MXN;4.900,00;784;4.900,00;784;21/01/2026;21/01/2026;8502;02/02/2026 19:21
1791;CGL26013957;JOINT PRODUCTION;payable;CAD02;1000;air;P0013 GRUPO CAMILI;65393;29/01/2026;MXN;4.970,00;795,2;4.970,00;795,2;21/01/2026;21/01/2026;8501;02/02/2026 19:21
1790;CGL26013957;JOINT PRODUCTION;payable;CAT02;1000;air;P0989 COMPROBADOS GRUPO CAMILI;C65393;29/01/2026;MXN;9.919,87;1.587,18;9.919,87;1.587,18;21/01/2026;21/01/2026;8505;02/02/2026 19:21
1783;CGL26013976;JOINT PRODUCTION;payable;CAT02;1000;air;P0989 COMPROBADOS GRUPO CAMILI;C65395;29/01/2026;MXN;6.911,43;1.105,83;6.911,43;1.105,83;25/01/2026;25/01/2026;8500;02/02/2026 19:21
1782;CGL26013976;JOINT PRODUCTION;payable;CAD02;1000;air;P0013 GRUPO CAMILI;65395;29/01/2026;MXN;4.900,00;784;4.900,00;784;25/01/2026;25/01/2026;8499;02/02/2026 19:21
1759;CGL26013983;NAPS-GUANAJUATO;payable;PT01;2000;road;P0997 TESORERIA DE LA FEDERACION;26 24 3482 6005828;29/01/2026;MXN;383;0;383;0;23/01/2026;23/01/2026;8483;02/02/2026 19:21
1712;CGL26013918;NAPS-GUANAJUATO;income;PT01;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;845;0;845;0;08/01/2026;08/01/2026;2-003635;02/02/2026 19:21
1711;CGL26013918;NAPS-GUANAJUATO;payable;CAD02;2000;road;P0013 GRUPO CAMILI;65381;29/01/2026;MXN;2.410,00;192,8;2.410,00;192,8;08/01/2026;08/01/2026;8467;02/02/2026 19:21
1710;CGL26013918;NAPS-GUANAJUATO;income;IAD02;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;4.500,00;720;4.500,00;720;08/01/2026;08/01/2026;2-003635;02/02/2026 19:21
1707;CGL26013917;NAPS-GUANAJUATO;income;IAD02;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;4.500,00;720;4.500,00;720;07/01/2026;07/01/2026;2-003634;02/02/2026 19:21
1705;CGL26013917;NAPS-GUANAJUATO;income;PT01;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;845;0;845;0;07/01/2026;07/01/2026;2-003634;02/02/2026 19:21
1704;CGL26013971;NAPS-GUANAJUATO;income;IAD02;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;4.200,00;672;4.200,00;672;22/01/2026;22/01/2026;2-003633;02/02/2026 19:21
1702;CGL26013971;NAPS-GUANAJUATO;income;PT01;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;383;0;383;0;22/01/2026;22/01/2026;2-003633;02/02/2026 19:21
1701;CGL26013971;NAPS-GUANAJUATO;payable;CAD02;2000;road;P0013 GRUPO CAMILI;65388;29/01/2026;MXN;2.210,00;176,8;2.210,00;176,8;22/01/2026;22/01/2026;8461;02/02/2026 19:21
1699;CGL26013970;NAPS-GUANAJUATO;income;PT01;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;383;0;383;0;22/01/2026;22/01/2026;2-003632;02/02/2026 19:21
1698;CGL26013970;NAPS-GUANAJUATO;income;IAD02;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;4.200,00;672;4.200,00;672;22/01/2026;22/01/2026;2-003632;02/02/2026 19:21
1697;CGL26013970;NAPS-GUANAJUATO;payable;CAD02;2000;road;P0013 GRUPO CAMILI;65373;29/01/2026;MXN;2.210,00;176,8;2.210,00;176,8;22/01/2026;22/01/2026;8449;02/02/2026 19:21
1696;CGL26013972;NAPS-GUANAJUATO;income;IAD02;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;4.200,00;672;4.200,00;672;22/01/2026;22/01/2026;2-003631;02/02/2026 19:21
1695;CGL26013972;NAPS-GUANAJUATO;payable;CAD02;2000;road;P0013 GRUPO CAMILI;65376;29/01/2026;MXN;2.210,00;176,8;2.210,00;176,8;22/01/2026;22/01/2026;8448;02/02/2026 19:21
1693;CGL26013972;NAPS-GUANAJUATO;income;PT01;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;383;0;383;0;22/01/2026;22/01/2026;2-003631;02/02/2026 19:21
1691;CGL26013938;NAPS-GUANAJUATO;income;PT01;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;383;0;383;0;15/01/2026;15/01/2026;2-003630;02/02/2026 19:21
1689;CGL26013938;NAPS-GUANAJUATO;income;IAD02;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;4.200,00;672;4.200,00;672;15/01/2026;15/01/2026;2-003630;02/02/2026 19:21
1688;CGL26013937;NAPS-GUANAJUATO;income;IAD02;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;4.200,00;672;4.200,00;672;15/01/2026;15/01/2026;2-003629;02/02/2026 19:21
1686;CGL26013937;NAPS-GUANAJUATO;income;PT01;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;383;0;383;0;15/01/2026;15/01/2026;2-003629;02/02/2026 19:21
1684;CGL26013921;NAPS-GUANAJUATO;income;IAD02;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;4.200,00;672;4.200,00;672;08/01/2026;08/01/2026;2-003628;02/02/2026 19:21
1681;CGL26013921;NAPS-GUANAJUATO;income;PT01;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;383;0;383;0;08/01/2026;08/01/2026;2-003628;02/02/2026 19:21
1679;CGL25123900;NAPS-GUANAJUATO;income;PT01;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;383;0;383;0;27/12/2025;27/12/2025;2-003627;02/02/2026 19:21
1677;CGL25123900;NAPS-GUANAJUATO;income;IAD02;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;4.200,00;672;4.200,00;672;27/12/2025;27/12/2025;2-003627;02/02/2026 19:21
1675;CGL25123899;NAPS-GUANAJUATO;income;IAD02;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;4.200,00;672;4.200,00;672;27/12/2025;27/12/2025;2-003626;02/02/2026 19:21
1673;CGL25123899;NAPS-GUANAJUATO;income;PT01;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;383;0;383;0;27/12/2025;27/12/2025;2-003626;02/02/2026 19:21
1671;CGL25123861;NAPS-GUANAJUATO;income;IAD02;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;4.500,00;720;4.500,00;720;15/12/2025;15/12/2025;2-003625;02/02/2026 19:21
1670;CGL25123861;NAPS-GUANAJUATO;income;PT01;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;845;0;845;0;15/12/2025;15/12/2025;2-003625;02/02/2026 19:21
1667;CGL26013951;NAPS-GUANAJUATO;income;IAD02;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;4.200,00;672;4.200,00;672;19/01/2026;19/01/2026;2-003623;02/02/2026 19:21
1666;CGL26013951;NAPS-GUANAJUATO;income;PT01;2000;road;C0002 NAPS-GUANAJUATO;;29/01/2026;MXN;383;0;383;0;19/01/2026;19/01/2026;2-003623;02/02/2026 19:21
1665;CGL26013951;NAPS-GUANAJUATO;payable;CAD02;2000;road;P0013 GRUPO CAMILI;65371;29/01/2026;MXN;2.210,00;176,8;2.210,00;176,8;19/01/2026;19/01/2026;8445;02/02/2026 19:21
1662;CGL25123810;NAPS-GUANAJUATO;payable;CAD02;2000;road;P0013 GRUPO CAMILI;65375;29/01/2026;MXN;2.410,00;192,8;2.410,00;192,8;03/12/2025;03/12/2025;8443;02/02/2026 19:21
1657;CGL26013974;JOINT PRODUCTION;income;ITR02;2000;road;C0081 JOINT PRODUCTION;;29/01/2026;MXN;10.000,00;1.600,00;10.000,00;1.600,00;22/01/2026;22/01/2026;2-003622;02/02/2026 19:21
